filename,atom_count
qmof-7624dc0.cif,84
qmof-99b5526.cif,60
qmof-07c91b5.cif,88
qmof-b324a8c.cif,72
qmof-4986c94.cif,90
qmof-c7c2c9c.cif,108
qmof-aa0100a.cif,78
qmof-0c1d1fc.cif,64
qmof-2001b2e.cif,88
qmof-dfef72a.cif,86
qmof-46c0e50.cif,90
qmof-2cdefaf.cif,94
qmof-2604e2e.cif,86
qmof-064173c.cif,74
qmof-7a6a1bc.cif,92
qmof-e72c3e9.cif,68
qmof-4aa2b93.cif,76
qmof-e428070.cif,68
qmof-206f428.cif,98
qmof-75c7638.cif,88
qmof-115bd6e.cif,84
qmof-357e9e5.cif,78
qmof-fd388d5.cif,87
qmof-d4d92f8.cif,90
qmof-8c44268.cif,113
qmof-09cf381.cif,100
qmof-d901bbc.cif,70
qmof-f2110a2.cif,84
qmof-5ea429e.cif,108
qmof-ae7c007.cif,114
qmof-b8f9178.cif,114
qmof-3048b12.cif,62
qmof-bae1677.cif,73
qmof-0bf3a66.cif,68
qmof-d0bf550.cif,116
qmof-633eaa8.cif,92
qmof-bf96a9f.cif,60
qmof-1da28d0.cif,116
qmof-23a1556.cif,100
qmof-707a554.cif,80
qmof-bdcee29.cif,76
qmof-0d33b0c.cif,88
qmof-c3eb960.cif,68
qmof-38fda8a.cif,116
qmof-09d5a30.cif,73
qmof-5e02587.cif,76
qmof-2959e3b.cif,61
qmof-b2fc53f.cif,68
qmof-6c4ca0b.cif,100
qmof-be46534.cif,102
qmof-334c891.cif,92
qmof-de4940a.cif,100
qmof-7101119.cif,82
qmof-272dfc1.cif,81
qmof-3afda5a.cif,96
qmof-0db880c.cif,108
qmof-b310fab.cif,62
qmof-27089ba.cif,96
qmof-20628ef.cif,78
qmof-4a1cb0e.cif,116
qmof-8b97fc8.cif,120
qmof-24b5b8f.cif,84
qmof-7aa85c3.cif,120
qmof-9e3b867.cif,64
qmof-021884d.cif,86
qmof-8a8bf9b.cif,102
qmof-3b8fbc7.cif,64
qmof-1dddd27.cif,100
qmof-3da8d8e.cif,60
qmof-3d08513.cif,60
qmof-6855f2e.cif,66
qmof-232c7dc.cif,100
qmof-24cd035.cif,66
qmof-ec871b5.cif,75
qmof-04cc501.cif,80
qmof-1dc8075.cif,72
qmof-f35365c.cif,116
qmof-c10e296.cif,78
qmof-2e034c5.cif,78
qmof-5d740ae.cif,90
qmof-37fbf4b.cif,81
qmof-8533641.cif,82
qmof-b223836.cif,108
qmof-2d57373.cif,88
qmof-36d7c8b.cif,94
qmof-b1b05e2.cif,88
qmof-1cb7973.cif,70
qmof-fcfab15.cif,106
qmof-2fc7154.cif,73
qmof-4e05e99.cif,116
qmof-f2c44d6.cif,100
qmof-30d0748.cif,72
qmof-a53daff.cif,74
qmof-90b10ec.cif,84
qmof-c094bf3.cif,88
qmof-d7b6a0d.cif,108
qmof-0e116bf.cif,94
qmof-102b244.cif,108
qmof-c42d76c.cif,88
qmof-4f9cb23.cif,100
qmof-eace0fc.cif,66
qmof-be1b28a.cif,80
qmof-528c187.cif,88
qmof-8f052bd.cif,80
qmof-664a625.cif,76
qmof-d6a31e5.cif,63
qmof-dbb3d5e.cif,108
qmof-48e9003.cif,92
qmof-d94d3ca.cif,72
qmof-19ecdb0.cif,61
qmof-17c16c7.cif,92
qmof-448a49a.cif,108
qmof-c0bc30d.cif,68
qmof-572f35a.cif,102
qmof-a2e38a3.cif,104
qmof-6c3e399.cif,108
qmof-eebc213.cif,113
qmof-5cb137b.cif,78
qmof-a4921a2.cif,96
qmof-920a29d.cif,96
qmof-ebf848f.cif,98
qmof-2fd45b1.cif,100
qmof-1ebe09b.cif,70
qmof-b09a392.cif,86
qmof-be6c3f5.cif,110
qmof-f7052f3.cif,104
qmof-8ce2f86.cif,82
qmof-b976080.cif,68
qmof-1da7afa.cif,80
qmof-6eddd11.cif,110
qmof-3c1d573.cif,106
qmof-ca6a000.cif,86
qmof-203b252.cif,88
qmof-eebdff7.cif,100
qmof-c14118a.cif,92
qmof-3396210.cif,96
qmof-c631f72.cif,96
qmof-a653a76.cif,90
qmof-f8c8bd4.cif,60
qmof-fc98c57.cif,120
qmof-4840cc5.cif,112
qmof-4c7d737.cif,66
qmof-852039c.cif,82
qmof-2cfeca5.cif,116
qmof-5017b88.cif,110
qmof-5dd6ad5.cif,92
qmof-8072339.cif,102
qmof-ab51834.cif,114
qmof-6ebffae.cif,82
qmof-6734bdc.cif,82
qmof-6f72687.cif,82
qmof-81016e7.cif,92
qmof-6bb8058.cif,116
qmof-73097c7.cif,62
qmof-5c8c5aa.cif,90
qmof-f06ce2a.cif,96
qmof-3b6a809.cif,88
qmof-510e27f.cif,104
qmof-6259683.cif,82
qmof-40093f4.cif,96
qmof-4765fb9.cif,68
qmof-92a9fd3.cif,100
qmof-1565c63.cif,90
qmof-50cbb92.cif,95
qmof-d083099.cif,78
qmof-66dc50d.cif,66
qmof-8ecbd8f.cif,90
qmof-8f2f198.cif,72
qmof-59b517c.cif,78
qmof-af0b1e5.cif,120
qmof-41d6067.cif,84
qmof-6a2739d.cif,68
qmof-6210d13.cif,72
qmof-6077eac.cif,97
qmof-7e00a12.cif,88
qmof-a13712f.cif,90
qmof-02e0fb2.cif,110
qmof-ec69c82.cif,108
qmof-a4541ac.cif,82
qmof-636fe16.cif,102
qmof-47e3d9b.cif,74
qmof-9269a92.cif,98
qmof-d5e9981.cif,86
qmof-618d03c.cif,104
qmof-b18736d.cif,70
qmof-113f870.cif,70
qmof-a9b0e38.cif,100
qmof-68a928b.cif,76
qmof-9d25bea.cif,98
qmof-15bd34b.cif,86
qmof-c218ed4.cif,114
qmof-ef7a4cd.cif,70
qmof-cfd2beb.cif,92
qmof-8797c78.cif,114
qmof-96ee4f0.cif,76
qmof-80cb026.cif,76
qmof-7e5cbc5.cif,106
qmof-882e6a8.cif,80
qmof-527e32e.cif,112
qmof-8363535.cif,62
qmof-3dc9ab6.cif,64
qmof-aa6858c.cif,92
qmof-02c4706.cif,80
qmof-53701e5.cif,95
qmof-1c4f825.cif,68
qmof-133c36e.cif,92
qmof-9a88589.cif,86
qmof-1743e6b.cif,110
qmof-ea6c0f9.cif,68
qmof-5a58afb.cif,88
qmof-2ad2677.cif,76
qmof-b3dc886.cif,84
qmof-2c19356.cif,96
qmof-137c759.cif,72
qmof-299e646.cif,90
qmof-9e74cf8.cif,88
qmof-5c0fddb.cif,116
qmof-f3e35fe.cif,114
qmof-284b001.cif,112
qmof-767dd1d.cif,64
qmof-37a5c0c.cif,62
qmof-d9a330a.cif,95
qmof-bcd74e7.cif,104
qmof-f5c9d76.cif,60
qmof-5afdf29.cif,82
qmof-641e42c.cif,76
qmof-caca351.cif,74
qmof-b23782e.cif,70
qmof-2b351d2.cif,96
qmof-50fed09.cif,84
qmof-ae94ce0.cif,88
qmof-9dedbbd.cif,68
qmof-1a369ba.cif,62
qmof-debf6ac.cif,86
qmof-7ef4a0e.cif,104
qmof-f57bb3b.cif,65
qmof-da90427.cif,120
qmof-20f768b.cif,92
qmof-4324443.cif,68
qmof-c3b4381.cif,94
qmof-1478a84.cif,76
qmof-730d513.cif,104
qmof-a1630ed.cif,78
qmof-f02d3e0.cif,84
qmof-81c8796.cif,70
qmof-f66185a.cif,98
qmof-ba5cb75.cif,120
qmof-0a8808d.cif,114
qmof-8aa53db.cif,68
qmof-c767d72.cif,80
qmof-810a1c3.cif,92
qmof-47f264b.cif,100
qmof-0f66924.cif,60
qmof-cc3dd63.cif,62
qmof-a14eac3.cif,72
qmof-b3af55f.cif,68
qmof-051e7b6.cif,99
qmof-3ce92c0.cif,82
qmof-c46c71e.cif,78
qmof-39f4852.cif,68
qmof-313a301.cif,67
qmof-be62b7d.cif,76
qmof-2c36a33.cif,78
qmof-1d52e5c.cif,74
qmof-67b74c4.cif,108
qmof-cc6a37f.cif,64
qmof-8af78c6.cif,74
qmof-5ab6b28.cif,84
qmof-94eb142.cif,80
qmof-5742e24.cif,76
qmof-f96785a.cif,92
qmof-6c0ffdd.cif,114
qmof-6266526.cif,88
qmof-1647c66.cif,116
qmof-a2b6d91.cif,100
qmof-8a4f36f.cif,80
qmof-74ec878.cif,98
qmof-d111cc6.cif,66
qmof-3ab376e.cif,70
qmof-8f1ddfa.cif,84
qmof-49bc51b.cif,60
qmof-dc05a49.cif,92
qmof-6f67857.cif,74
qmof-2eb4f02.cif,72
qmof-dbfc0f0.cif,90
qmof-49b3901.cif,88
qmof-e8e4dc5.cif,66
qmof-cfcb5ed.cif,84
qmof-afe4fbb.cif,120
qmof-0f4d4bb.cif,94
qmof-5029b9d.cif,65
qmof-1702f8c.cif,74
qmof-79de66a.cif,76
qmof-0b0f0b1.cif,60
qmof-50a1922.cif,109
qmof-6956373.cif,68
qmof-c152043.cif,98
qmof-2a6d3cc.cif,84
qmof-e0986d0.cif,74
qmof-67f79ac.cif,62
qmof-03d685b.cif,82
qmof-1fbdf30.cif,68
qmof-3a4eae0.cif,96
qmof-4e0e15f.cif,72
qmof-04c8310.cif,114
qmof-477ac56.cif,109
qmof-7b81e21.cif,67
qmof-7d6715f.cif,90
qmof-2454337.cif,89
qmof-56ace0f.cif,84
qmof-5ec3d0d.cif,80
qmof-7cb4137.cif,72
qmof-b8cc0aa.cif,98
qmof-e79aee6.cif,60
qmof-7c33b5f.cif,110
qmof-42dbbc2.cif,71
qmof-7acc00d.cif,78
qmof-765402f.cif,102
qmof-a862f97.cif,90
qmof-7bc1e4e.cif,74
qmof-f6990bf.cif,62
qmof-4c0d455.cif,90
qmof-74f0957.cif,120
qmof-0340fcc.cif,92
qmof-dd09d8f.cif,72
qmof-69cecc3.cif,98
qmof-cad88a0.cif,60
qmof-0f3bfc7.cif,68
qmof-90232dc.cif,104
qmof-5eac041.cif,88
qmof-4cdc080.cif,66
qmof-5226456.cif,94
qmof-9344e10.cif,104
qmof-da71b94.cif,104
qmof-7f7d8dd.cif,80
qmof-fda4509.cif,70
qmof-229c7a4.cif,110
qmof-326f778.cif,80
qmof-5ad4ee3.cif,72
qmof-d91e33b.cif,62
qmof-ec9d083.cif,110
qmof-2e1bdda.cif,100
qmof-1af2219.cif,66
qmof-f5464fc.cif,96
qmof-da36c6b.cif,63
qmof-92dca89.cif,114
qmof-a7b0d73.cif,118
qmof-9fc2616.cif,104
qmof-c0af75c.cif,112
qmof-3c6146b.cif,96
qmof-16097f7.cif,110
qmof-24f41f3.cif,114
qmof-300c221.cif,106
qmof-d690c9a.cif,92
qmof-0cfa193.cif,108
qmof-8b0680e.cif,112
qmof-888f117.cif,78
qmof-ea93e69.cif,60
qmof-12612e8.cif,69
qmof-538ac2e.cif,80
qmof-860e30a.cif,88
qmof-f1b9a8e.cif,102
qmof-2c408e6.cif,108
qmof-606a263.cif,61
qmof-db703b3.cif,102
qmof-947248f.cif,62
qmof-225aa0b.cif,76
qmof-f6b20e5.cif,67
qmof-9d86bee.cif,88
qmof-14c1a1c.cif,78
qmof-621f980.cif,79
qmof-39e6de1.cif,76
qmof-fc7aafb.cif,76
qmof-caa8e2a.cif,80
qmof-8469b3a.cif,116
qmof-ed57492.cif,72
qmof-983687c.cif,62
qmof-5bea56f.cif,98
qmof-50ceacd.cif,90
qmof-56e2ef4.cif,106
qmof-98f79b2.cif,80
qmof-2826077.cif,90
qmof-fa82b98.cif,60
qmof-de1f55e.cif,96
qmof-bcbd03e.cif,80
qmof-7aeed39.cif,102
qmof-a99a409.cif,77
qmof-862167f.cif,120
qmof-c8d887d.cif,74
qmof-3961e57.cif,74
qmof-9e56850.cif,94
qmof-05a5129.cif,92
qmof-11e08f9.cif,74
qmof-b56841f.cif,66
qmof-2dd47d8.cif,90
qmof-8a01ddb.cif,68
qmof-9d1bd41.cif,104
qmof-fee6f21.cif,74
qmof-3f2cc61.cif,98
qmof-e08f21e.cif,100
qmof-932c046.cif,80
qmof-91df703.cif,110
qmof-2abab09.cif,70
qmof-37d5c1e.cif,108
qmof-e940798.cif,66
qmof-ed13cd9.cif,79
qmof-f4ad3f6.cif,69
qmof-4d40eaa.cif,102
qmof-335b492.cif,64
qmof-ff9ba6c.cif,108
qmof-0434c87.cif,82
qmof-063efc4.cif,72
qmof-538e5ff.cif,90
qmof-07f6650.cif,74
qmof-650269a.cif,104
qmof-402d188.cif,78
qmof-11f5df1.cif,84
qmof-8a4c3d2.cif,70
qmof-589eb2a.cif,104
qmof-1f153d6.cif,72
qmof-43f07bb.cif,62
qmof-8f65a3c.cif,67
qmof-db81b8a.cif,112
qmof-fec9df9.cif,108
qmof-c318faf.cif,108
qmof-c11cf90.cif,110
qmof-c47cf99.cif,78
qmof-cea07ef.cif,70
qmof-e2ff14c.cif,118
qmof-5a2aa24.cif,80
qmof-edbe499.cif,61
qmof-9e050e8.cif,60
qmof-4f53a88.cif,89
qmof-18b2c52.cif,74
qmof-c1292a3.cif,112
qmof-54f2810.cif,65
qmof-34bb4c6.cif,60
qmof-28c2c0e.cif,82
qmof-1f4857d.cif,68
qmof-75121d5.cif,115
qmof-04a6cff.cif,100
qmof-ee9551c.cif,63
qmof-42ef884.cif,76
qmof-d29cec2.cif,70
qmof-57d5556.cif,60
qmof-41eae12.cif,70
qmof-9213bc0.cif,62
qmof-5a415c6.cif,120
qmof-2aec50f.cif,96
qmof-7bf003d.cif,88
qmof-7733b97.cif,70
qmof-71edbc1.cif,114
qmof-6cc9d61.cif,102
qmof-0150f2b.cif,100
qmof-f652bd3.cif,68
qmof-34d7c8a.cif,92
qmof-35a1fbe.cif,106
qmof-f9350da.cif,83
qmof-14d6317.cif,110
qmof-2301fd8.cif,86
qmof-6a2f4c9.cif,102
qmof-a4aabcf.cif,86
qmof-f458e3d.cif,80
qmof-a20a60f.cif,92
qmof-512d582.cif,94
qmof-92f0814.cif,97
qmof-b6a965a.cif,120
qmof-bdde1f9.cif,68
qmof-11dbcc3.cif,78
qmof-5c4b8f9.cif,75
qmof-d1420b5.cif,108
qmof-fd5ecfb.cif,88
qmof-5eee5ab.cif,110
qmof-87535de.cif,88
qmof-726ab18.cif,77
qmof-165fbc5.cif,96
qmof-624a8f0.cif,78
qmof-1dffe27.cif,104
qmof-d8c5293.cif,104
qmof-e954d84.cif,74
qmof-504b878.cif,96
qmof-e566fbb.cif,74
qmof-f312b31.cif,76
qmof-a1e22bf.cif,60
qmof-7b44c95.cif,66
qmof-3ad4380.cif,108
qmof-7c3e0e2.cif,116
qmof-f251d7a.cif,88
qmof-4c61e1e.cif,112
qmof-5d9fab0.cif,73
qmof-7cefc8c.cif,100
qmof-1be347b.cif,96
qmof-6cfdcbd.cif,76
qmof-0219702.cif,108
qmof-cc2b923.cif,98
qmof-0e90765.cif,96
qmof-0dd810c.cif,114
qmof-c2d0a95.cif,91
qmof-3a005e0.cif,68
qmof-c555174.cif,66
qmof-c521538.cif,86
qmof-955f74a.cif,104
qmof-59c5e90.cif,72
qmof-2e6cac6.cif,61
qmof-266e56b.cif,113
qmof-7e3ab62.cif,77
qmof-42cd6b1.cif,72
qmof-ec3f86f.cif,104
qmof-aaa4160.cif,62
qmof-f995bd9.cif,70
qmof-f8b10e5.cif,102
qmof-14fbfb7.cif,72
qmof-d6ddf36.cif,110
qmof-51b139b.cif,70
qmof-0926897.cif,68
qmof-8792b44.cif,68
qmof-67822fb.cif,108
qmof-0e5bf14.cif,108
qmof-0be7420.cif,114
qmof-d1c2259.cif,98
qmof-d6ed24c.cif,104
qmof-6d1763b.cif,94
qmof-56a07fd.cif,88
qmof-ddefcd4.cif,87
qmof-9fe0cdb.cif,96
qmof-e16328e.cif,66
qmof-5b9087c.cif,92
qmof-7d2ad78.cif,84
qmof-0fd78a4.cif,118
qmof-a884796.cif,70
qmof-7b915ca.cif,112
qmof-d7d047e.cif,90
qmof-fc85ca5.cif,104
qmof-d01976c.cif,82
qmof-6da60e8.cif,74
qmof-8864214.cif,71
qmof-86f93b5.cif,116
qmof-6800a56.cif,79
qmof-5692fe2.cif,64
qmof-7e9e6a5.cif,98
qmof-90a3f60.cif,84
qmof-a6c3e4f.cif,84
qmof-043bf63.cif,100
qmof-b2bccba.cif,92
qmof-16d3134.cif,68
qmof-061695a.cif,64
qmof-82d9500.cif,96
qmof-ec54d11.cif,96
qmof-4eaed90.cif,70
qmof-f7eae0a.cif,74
qmof-ef42d2a.cif,76
qmof-9997f68.cif,88
qmof-4432ff1.cif,100
qmof-98a7b30.cif,106
qmof-b247070.cif,104
qmof-334586a.cif,70
qmof-6ef3375.cif,100
qmof-3a33f7e.cif,60
qmof-e4c240e.cif,82
qmof-66c6b3c.cif,104
qmof-5964493.cif,86
qmof-6beb689.cif,94
qmof-b2a5229.cif,110
qmof-4c838aa.cif,70
qmof-21f8c6f.cif,88
qmof-b4566a8.cif,116
qmof-35c8beb.cif,76
qmof-9d71d13.cif,60
qmof-5cbefb9.cif,100
qmof-85aeb56.cif,74
qmof-7875743.cif,60
qmof-e1eb1d3.cif,95
qmof-edd7431.cif,98
qmof-ae0a299.cif,116
qmof-6c8936d.cif,120
qmof-998cb07.cif,95
qmof-4a2dcce.cif,96
qmof-c398fa7.cif,72
qmof-69a8041.cif,106
qmof-d2f6719.cif,111
qmof-dcc86e5.cif,116
qmof-f057986.cif,84
qmof-5a28a47.cif,104
qmof-1eb97da.cif,74
qmof-c64d9f3.cif,65
qmof-a2890cd.cif,114
qmof-4333405.cif,72
qmof-4fdbbf3.cif,64
qmof-99861b8.cif,65
qmof-d4aace5.cif,98
qmof-85f5cdd.cif,76
qmof-75317e2.cif,92
qmof-996e911.cif,120
qmof-482a38c.cif,74
qmof-2baa420.cif,88
qmof-06381fc.cif,66
qmof-97c50c1.cif,88
qmof-3f56361.cif,94
qmof-efcd220.cif,74
qmof-d698e20.cif,66
qmof-2a39bb7.cif,110
qmof-6304adf.cif,72
qmof-5d8b5d1.cif,62
qmof-e4d5e45.cif,112
qmof-35ba7d8.cif,100
qmof-9caf6ea.cif,100
qmof-293bef6.cif,60
qmof-cc26de1.cif,64
qmof-fed171f.cif,78
qmof-20fc58e.cif,110
qmof-726afcd.cif,92
qmof-0bc3629.cif,80
qmof-148f760.cif,74
qmof-93ffe42.cif,90
qmof-a048e74.cif,74
qmof-16ff97e.cif,100
qmof-3ecc302.cif,100
qmof-311d91b.cif,90
qmof-eac3337.cif,66
qmof-052af2d.cif,114
qmof-c53c937.cif,63
qmof-117052a.cif,109
qmof-98871d7.cif,102
qmof-f655648.cif,104
qmof-5aba466.cif,88
qmof-733d89d.cif,108
qmof-51097b4.cif,72
qmof-48aaa9f.cif,100
qmof-f03e892.cif,116
qmof-fb31e12.cif,88
qmof-d1d6882.cif,84
qmof-52c18d4.cif,64
qmof-ffeef76.cif,62
qmof-f7fed86.cif,68
qmof-3fc1e9c.cif,72
qmof-7616aac.cif,106
qmof-214a25c.cif,82
qmof-af13869.cif,118
qmof-dbb3d3c.cif,85
qmof-0ca2c74.cif,70
qmof-adde133.cif,118
qmof-21b5725.cif,112
qmof-012ca8a.cif,102
qmof-40c7632.cif,86
qmof-fbbaa9a.cif,94
qmof-16f3c20.cif,88
qmof-1af6ce2.cif,80
qmof-3576bff.cif,78
qmof-1753b15.cif,64
qmof-07d6aa8.cif,64
qmof-c312b02.cif,68
qmof-f23f39e.cif,120
qmof-a03d729.cif,102
qmof-13bd042.cif,71
qmof-711bba5.cif,113
qmof-2fabd00.cif,79
qmof-b750fde.cif,106
qmof-0b8f2da.cif,105
qmof-762c740.cif,108
qmof-1c6182a.cif,104
qmof-81e22a4.cif,61
qmof-ba67bb7.cif,90
qmof-a76ffad.cif,120
qmof-cc493e2.cif,84
qmof-c709b2d.cif,100
qmof-16812b6.cif,80
qmof-1e71e12.cif,106
qmof-1a78d9c.cif,94
qmof-e0b8997.cif,88
qmof-13cd67d.cif,90
qmof-91f487b.cif,80
qmof-44d0651.cif,112
qmof-647cdef.cif,106
qmof-c07ad59.cif,100
qmof-e3a50a7.cif,100
qmof-cf9c61e.cif,90
qmof-69fcbdc.cif,86
qmof-5db7a83.cif,76
qmof-59b6c49.cif,70
qmof-e1ec978.cif,74
qmof-71adb34.cif,76
qmof-340ce1d.cif,120
qmof-d587666.cif,74
qmof-5990a30.cif,65
qmof-0cb0fa3.cif,98
qmof-90ba237.cif,80
qmof-84941c7.cif,90
qmof-105eb30.cif,108
qmof-99ec9c2.cif,88
qmof-a51b2a6.cif,102
qmof-e7ab34a.cif,62
qmof-4a920a2.cif,70
qmof-f2ed8cf.cif,108
qmof-a4b3531.cif,76
qmof-ba096cf.cif,78
qmof-c9ae2a3.cif,96
qmof-ce59b58.cif,86
qmof-c8854ce.cif,106
qmof-b7c1288.cif,92
qmof-75587b4.cif,100
qmof-b4cdf8e.cif,68
qmof-da144a7.cif,108
qmof-93008c0.cif,120
qmof-a8c7cd8.cif,92
qmof-2da2c80.cif,90
qmof-e951f69.cif,84
qmof-4d2d076.cif,120
qmof-13eb8e0.cif,78
qmof-8a007d6.cif,104
qmof-f734d57.cif,94
qmof-6b58e65.cif,106
qmof-ef5cc84.cif,80
qmof-8b8a7da.cif,110
qmof-e2c816e.cif,108
qmof-a12ff29.cif,100
qmof-adb6bae.cif,106
qmof-7981e56.cif,85
qmof-9090b93.cif,88
qmof-169f356.cif,63
qmof-8957a59.cif,64
qmof-cabb2ed.cif,92
qmof-a72cd02.cif,116
qmof-904fd21.cif,66
qmof-4648c4d.cif,114
qmof-32b39ac.cif,74
qmof-39faf76.cif,72
qmof-83d4ba2.cif,84
qmof-faec029.cif,98
qmof-9abc2d6.cif,102
qmof-98d5ff0.cif,88
qmof-d8e2d5a.cif,72
qmof-5670f96.cif,76
qmof-357d2c4.cif,88
qmof-067d9ef.cif,98
qmof-d9b204d.cif,92
qmof-fe6e0c3.cif,90
qmof-99bf606.cif,75
qmof-268a4cf.cif,109
qmof-bcd71bd.cif,94
qmof-3c4efcd.cif,100
qmof-d56234f.cif,72
qmof-75bdb93.cif,71
qmof-4920099.cif,84
qmof-edf8a77.cif,120
qmof-4ae2a20.cif,80
qmof-b1020c2.cif,94
qmof-bd899c1.cif,112
qmof-e0c423e.cif,78
qmof-d007551.cif,64
qmof-259af4b.cif,60
qmof-235d3c3.cif,72
qmof-6d11fd4.cif,96
qmof-55da0a7.cif,80
qmof-993d33b.cif,72
qmof-1ee7828.cif,100
qmof-7d9f443.cif,91
qmof-d967b7b.cif,90
qmof-7051972.cif,67
qmof-fc8dd71.cif,100
qmof-b1a0abf.cif,79
qmof-1b7eed8.cif,74
qmof-c041b36.cif,61
qmof-b4a544a.cif,100
qmof-c4088f1.cif,68
qmof-afe0823.cif,64
qmof-2d358d1.cif,87
qmof-212a59c.cif,83
qmof-9b03351.cif,98
qmof-85e1f38.cif,82
qmof-3b418e4.cif,92
qmof-2393523.cif,100
qmof-891da5e.cif,68
qmof-56a38e5.cif,75
qmof-431f8cc.cif,82
qmof-bacc955.cif,68
qmof-15f1bb8.cif,70
qmof-39d42bd.cif,108
qmof-8099795.cif,118
qmof-014c977.cif,100
qmof-dd5a73e.cif,106
qmof-8883bc6.cif,88
qmof-4c0e76e.cif,102
qmof-c00d5f9.cif,92
qmof-628d416.cif,72
qmof-9b52dea.cif,120
qmof-249932b.cif,90
qmof-0fe982a.cif,93
qmof-d1061d7.cif,86
qmof-bf6dcca.cif,88
qmof-829fcf8.cif,64
qmof-cc5aaaf.cif,78
qmof-ee02e1d.cif,86
qmof-af9169c.cif,70
qmof-1bb7709.cif,120
qmof-55ca6c9.cif,80
qmof-7ef0e18.cif,60
qmof-7fb5692.cif,92
qmof-f8e2658.cif,104
qmof-c65a908.cif,100
qmof-0a84707.cif,96
qmof-1a20b4f.cif,82
qmof-552e5fd.cif,84
qmof-d3a4dfb.cif,84
qmof-4c2c9ee.cif,108
qmof-063b0ce.cif,84
qmof-2e4202b.cif,96
qmof-9b41c8c.cif,98
qmof-923d007.cif,62
qmof-e4d40d7.cif,75
qmof-9938276.cif,102
qmof-5bebd76.cif,62
qmof-c13ca50.cif,112
qmof-077d8d1.cif,110
qmof-4086205.cif,114
qmof-34697c5.cif,73
qmof-bce77ec.cif,69
qmof-7b6e436.cif,80
qmof-c34d529.cif,106
qmof-e88ad2b.cif,106
qmof-f599da8.cif,70
qmof-cd92ad7.cif,62
qmof-0867910.cif,111
qmof-c9a1282.cif,64
qmof-9548d26.cif,92
qmof-3de7905.cif,80
qmof-3367507.cif,108
qmof-6db2252.cif,120
qmof-195c0ca.cif,112
qmof-f52e2c1.cif,96
qmof-5319a12.cif,68
qmof-992547a.cif,100
qmof-cf063a9.cif,106
qmof-7f16a04.cif,96
qmof-0caf0c5.cif,72
qmof-9c07461.cif,84
qmof-ab96019.cif,78
qmof-ee27add.cif,93
qmof-82fe308.cif,102
qmof-8fdb398.cif,109
qmof-8f40bf6.cif,108
qmof-c4db1fe.cif,80
qmof-3417f6c.cif,86
qmof-45790a7.cif,74
qmof-417545d.cif,92
qmof-d0a4557.cif,72
qmof-485839c.cif,104
qmof-202750c.cif,63
qmof-3a2ce24.cif,88
qmof-c2d6ce1.cif,80
qmof-0bbe81c.cif,70
qmof-ec3c0e8.cif,88
qmof-d929741.cif,66
qmof-6812d65.cif,72
qmof-98865a0.cif,86
qmof-25d67cf.cif,60
qmof-ec03cad.cif,118
qmof-280956a.cif,74
qmof-c1e8e4d.cif,72
qmof-ab8a714.cif,110
qmof-e128553.cif,76
qmof-8ee2e69.cif,64
qmof-3baed31.cif,80
qmof-1406ccc.cif,84
qmof-a6c2dc0.cif,74
qmof-1b7741c.cif,72
qmof-9d735a6.cif,88
qmof-b8eb470.cif,112
qmof-999a11d.cif,94
qmof-5fd0b66.cif,68
qmof-ca25516.cif,88
qmof-065c0c3.cif,82
qmof-c97afc4.cif,94
qmof-ed8a8ec.cif,72
qmof-4dc2cd0.cif,92
qmof-206a6de.cif,120
qmof-c7e08a4.cif,90
qmof-a680360.cif,72
qmof-36b3041.cif,92
qmof-f0e6617.cif,96
qmof-006ae15.cif,112
qmof-63c38bc.cif,70
qmof-5220fc5.cif,114
qmof-5e5ad16.cif,106
qmof-b88d90e.cif,76
qmof-80e9570.cif,114
qmof-fb2fe7b.cif,66
qmof-77765c8.cif,64
qmof-c113508.cif,86
qmof-0db285c.cif,66
qmof-3424c25.cif,92
qmof-7c7b32d.cif,94
qmof-cd05b75.cif,88
qmof-d0bb092.cif,82
qmof-617a25d.cif,94
qmof-12e8c32.cif,72
qmof-38a58d5.cif,72
qmof-48d2956.cif,111
qmof-719983e.cif,60
qmof-64fe339.cif,96
qmof-b9862f3.cif,82
qmof-180a643.cif,118
qmof-999d9d0.cif,76
qmof-c99692d.cif,102
qmof-a65e183.cif,90
qmof-5e43007.cif,91
qmof-f2d47a2.cif,96
qmof-1fb08ec.cif,88
qmof-d9fb957.cif,116
qmof-d4ff636.cif,70
qmof-b5f9bbe.cif,108
qmof-d3ed532.cif,104
qmof-ba9234b.cif,64
qmof-818031e.cif,66
qmof-9174c13.cif,85
qmof-6d017b3.cif,94
qmof-e2455e8.cif,100
qmof-d481578.cif,100
qmof-e584e11.cif,116
qmof-6b810b0.cif,95
qmof-4a54aa8.cif,60
qmof-c7bed75.cif,100
qmof-59216ed.cif,104
qmof-74d3352.cif,104
qmof-1eeeeb7.cif,90
qmof-c93c7ae.cif,92
qmof-30e9498.cif,94
qmof-1f7d6ac.cif,100
qmof-670fdd3.cif,90
qmof-8ed130f.cif,94
qmof-89850df.cif,108
qmof-7c2f557.cif,118
qmof-a9a917d.cif,76
qmof-319da91.cif,80
qmof-bf5fc78.cif,66
qmof-faff604.cif,88
qmof-fe08164.cif,98
qmof-cb3237c.cif,118
qmof-6a1b02d.cif,72
qmof-2c3d85b.cif,64
qmof-94dd3be.cif,66
qmof-f48c65c.cif,99
