filename,atom_count
qmof-a1f0e89.cif,124
qmof-0a8f2d8.cif,72
qmof-e873125.cif,112
qmof-589dd74.cif,100
qmof-13e75c9.cif,200
qmof-0bcdb78.cif,44
qmof-2de4c15.cif,116
qmof-5a4677e.cif,41
qmof-b60c035.cif,49
qmof-c09da8c.cif,136
qmof-5a0d893.cif,50
qmof-d38ae0b.cif,60
qmof-91d3cdc.cif,180
qmof-b30a68e.cif,66
qmof-e0a1a1a.cif,112
qmof-e556c47.cif,82
qmof-7c567fa.cif,117
qmof-ebbe2a3.cif,86
qmof-6323ace.cif,174
qmof-0a1ab08.cif,45
qmof-301845c.cif,208
qmof-d7ece7a.cif,64
qmof-099b964.cif,82
qmof-ba8315e.cif,128
qmof-90abf4c.cif,84
qmof-38d79d7.cif,120
qmof-ddf635d.cif,129
qmof-a1f2118.cif,76
qmof-6445360.cif,84
qmof-15af914.cif,51
qmof-b99f6b2.cif,72
qmof-052455d.cif,136
qmof-431a25b.cif,92
qmof-50481d7.cif,76
qmof-68f559f.cif,432
qmof-c98eadd.cif,124
qmof-b207e1f.cif,100
qmof-0c68249.cif,87
qmof-fd6b778.cif,73
qmof-fe0c306.cif,84
qmof-042f5d3.cif,132
qmof-ce7e22c.cif,84
qmof-a797022.cif,114
qmof-33775e9.cif,171
qmof-637ad2f.cif,54
qmof-2cb73f9.cif,72
qmof-5910f14.cif,138
qmof-3bc8c5b.cif,104
qmof-897f0d9.cif,108
qmof-872f38f.cif,92
qmof-02f6c6b.cif,228
qmof-00e335d.cif,124
qmof-4140970.cif,84
qmof-8357e7d.cif,92
qmof-276fc31.cif,114
qmof-00089fc.cif,126
qmof-d6b4784.cif,112
qmof-bae3569.cif,89
qmof-d9f22e3.cif,158
qmof-3d8172e.cif,40
qmof-0d69406.cif,64
qmof-0e4acd7.cif,64
qmof-6ecacb7.cif,62
qmof-6994eb7.cif,35
qmof-c16648b.cif,88
qmof-58a8aed.cif,154
qmof-615a56b.cif,196
qmof-110ffa0.cif,173
qmof-d2f5497.cif,392
qmof-424203f.cif,108
qmof-6b9f186.cif,124
qmof-00a1a50.cif,108
qmof-597b5a3.cif,430
qmof-81035b4.cif,60
qmof-b094b1a.cif,234
qmof-b81612d.cif,54
qmof-2c70e68.cif,36
qmof-e0e3dad.cif,98
qmof-cc37fc3.cif,38
qmof-c1efe7d.cif,132
qmof-c5f786c.cif,120
qmof-75dfe5f.cif,116
qmof-e6895cb.cif,72
qmof-371ef81.cif,44
qmof-b89e191.cif,104
qmof-e2e9016.cif,80
qmof-ce16907.cif,100
qmof-b247e71.cif,56
qmof-092f35f.cif,82
qmof-d81ae1a.cif,90
qmof-2349dac.cif,212
qmof-f16186c.cif,100
qmof-0520d3c.cif,134
qmof-646eff5.cif,304
qmof-f28b5e4.cif,126
qmof-6549231.cif,55
qmof-b54e410.cif,150
qmof-5d3ef84.cif,344
qmof-0c33be9.cif,66
qmof-cfc5ef6.cif,36
qmof-b4945bb.cif,112
qmof-686888c.cif,88
qmof-3343744.cif,84
qmof-b8a7042.cif,208
qmof-d078b33.cif,49
qmof-ccf5c0f.cif,304
qmof-0aa4198.cif,124
qmof-28d73ee.cif,55
qmof-920e89b.cif,136
qmof-d2f8c7e.cif,78
qmof-83ae4f5.cif,112
qmof-e827bde.cif,66
qmof-5911e15.cif,146
qmof-7203761.cif,225
qmof-9470209.cif,132
qmof-8ebb5d3.cif,46
qmof-4e27741.cif,50
qmof-02b20ba.cif,72
qmof-bb6d616.cif,156
qmof-dc0812e.cif,82
qmof-53e44f4.cif,55
qmof-f5d380a.cif,25
qmof-21fb774.cif,48
qmof-1135fc0.cif,62
qmof-3e6426e.cif,104
qmof-c535e2f.cif,36
qmof-0307198.cif,77
qmof-ae67161.cif,122
qmof-e79e847.cif,68
qmof-ea6915e.cif,172
qmof-96ce711.cif,112
qmof-c654764.cif,98
qmof-29106ae.cif,118
qmof-786ff16.cif,192
qmof-8ce647a.cif,90
qmof-02f386f.cif,180
qmof-02e2726.cif,138
qmof-ef66c69.cif,78
qmof-249c513.cif,120
qmof-3642ccf.cif,108
qmof-e7c726e.cif,63
qmof-0771f58.cif,102
qmof-ad7387b.cif,64
qmof-06f319d.cif,91
qmof-a303212.cif,136
qmof-9dce9f9.cif,67
qmof-2c2f130.cif,296
qmof-0b68b0b.cif,60
qmof-88da678.cif,66
qmof-dafbfa1.cif,105
qmof-485c8c2.cif,132
qmof-4458a96.cif,128
qmof-8ba1449.cif,50
qmof-523c57d.cif,112
qmof-c860d38.cif,66
qmof-ca67595.cif,124
qmof-12ba7bc.cif,100
qmof-a880c0d.cif,58
qmof-fee2e35.cif,49
qmof-1d3530d.cif,52
qmof-1a5456b.cif,100
qmof-9dc0829.cif,64
qmof-3e749fa.cif,62
qmof-7dcae20.cif,74
qmof-f771839.cif,96
qmof-3e7238d.cif,84
qmof-cfae3f4.cif,108
qmof-90ea100.cif,200
qmof-6b4b6aa.cif,114
qmof-8141ce1.cif,188
qmof-da76944.cif,58
qmof-73f5dbf.cif,112
qmof-fcf8f5a.cif,82
qmof-73c8924.cif,108
qmof-c947dd6.cif,76
qmof-399b130.cif,81
qmof-933d49a.cif,98
qmof-08696b5.cif,128
qmof-da85500.cif,236
qmof-a7cd6ff.cif,96
qmof-605c8c0.cif,117
qmof-65cd6af.cif,34
qmof-36ade61.cif,26
qmof-d9284c9.cif,59
qmof-3569d68.cif,140
qmof-42d2469.cif,84
qmof-b1f19f1.cif,96
qmof-2e15076.cif,132
qmof-3f1f67b.cif,132
qmof-a098afb.cif,66
qmof-7a9d846.cif,29
qmof-b9a0bc9.cif,88
qmof-bcaf3c3.cif,62
qmof-ece7ed8.cif,34
qmof-538a1b9.cif,152
qmof-7131987.cif,52
qmof-07042a4.cif,124
qmof-7fde4c4.cif,72
qmof-a2f938d.cif,140
qmof-28498f0.cif,68
qmof-958851d.cif,188
qmof-ceeff8a.cif,84
qmof-5c52173.cif,80
qmof-6313ccd.cif,61
qmof-beb31d6.cif,54
qmof-d6d8373.cif,84
qmof-ea1ff12.cif,160
qmof-d42e254.cif,80
qmof-274118b.cif,144
qmof-e581c0e.cif,254
qmof-9e620c1.cif,94
qmof-6417424.cif,56
qmof-0ec2ee1.cif,224
qmof-6ba8301.cif,136
qmof-ff93e75.cif,264
qmof-4588df0.cif,68
qmof-30b752e.cif,170
qmof-8d40aab.cif,82
qmof-56495b9.cif,124
qmof-8c5fcb0.cif,66
qmof-d6632db.cif,78
qmof-4e1d408.cif,60
qmof-dbaf834.cif,71
qmof-e209021.cif,90
qmof-d8bde53.cif,60
qmof-148ed99.cif,56
qmof-46038af.cif,75
qmof-a5bcf6e.cif,114
qmof-3eeeed6.cif,222
qmof-dcf738c.cif,68
qmof-2436e49.cif,144
qmof-a5c3c82.cif,144
qmof-0e0cf73.cif,110
qmof-18c2abc.cif,62
qmof-bebd218.cif,18
qmof-6aa9d97.cif,38
qmof-b6c5aeb.cif,228
qmof-8746f65.cif,86
qmof-99a2b9f.cif,41
qmof-3d9ac1d.cif,88
qmof-12b9530.cif,88
qmof-e2bc1bc.cif,147
qmof-47fda92.cif,132
qmof-7624dc0.cif,84
qmof-99b5526.cif,60
qmof-07c91b5.cif,88
qmof-5c8908e.cif,54
qmof-44cfc57.cif,58
qmof-1f6b65e.cif,140
qmof-72b3537.cif,49
qmof-aa3e438.cif,172
qmof-b324a8c.cif,72
qmof-4986c94.cif,90
qmof-3a11c2e.cif,50
qmof-c7c2c9c.cif,108
qmof-aa0100a.cif,78
qmof-0dcd74e.cif,176
qmof-dbedd04.cif,34
qmof-0c1d1fc.cif,64
qmof-74b00a0.cif,124
qmof-c73e903.cif,320
qmof-2001b2e.cif,88
qmof-3e9aab7.cif,140
qmof-b8bda61.cif,134
qmof-dfef72a.cif,86
qmof-46c0e50.cif,90
qmof-2cdefaf.cif,94
qmof-9a7a515.cif,144
qmof-87f002a.cif,228
qmof-ccfe780.cif,146
qmof-a410c93.cif,44
qmof-2604e2e.cif,86
qmof-27b7e03.cif,150
qmof-064173c.cif,74
qmof-7a6a1bc.cif,92
qmof-768f9e8.cif,34
qmof-e72c3e9.cif,68
qmof-f818993.cif,59
qmof-51d789e.cif,54
qmof-037d5ed.cif,160
qmof-3754b4e.cif,144
qmof-b8be726.cif,39
qmof-c674a2d.cif,48
qmof-4aa2b93.cif,76
qmof-e428070.cif,68
qmof-0ee4bf6.cif,130
qmof-0e5bc0c.cif,40
qmof-7f79cf6.cif,224
qmof-206f428.cif,98
qmof-75c7638.cif,88
qmof-115bd6e.cif,84
qmof-357e9e5.cif,78
qmof-48ff125.cif,32
qmof-a80bb05.cif,192
qmof-0574750.cif,160
qmof-fb60f2a.cif,280
qmof-fd388d5.cif,87
qmof-2308de6.cif,56
qmof-d4d92f8.cif,90
qmof-8c44268.cif,113
qmof-09cf381.cif,100
qmof-8786e64.cif,248
qmof-d901bbc.cif,70
qmof-f2110a2.cif,84
qmof-5ea429e.cif,108
qmof-ae7c007.cif,114
qmof-b8f9178.cif,114
qmof-3048b12.cif,62
qmof-bae1677.cif,73
qmof-0bf3a66.cif,68
qmof-d0bf550.cif,116
qmof-633eaa8.cif,92
qmof-bf96a9f.cif,60
qmof-d76f8fd.cif,336
qmof-1da28d0.cif,116
qmof-23a1556.cif,100
qmof-707a554.cif,80
qmof-bb51b6f.cif,136
qmof-639db33.cif,134
qmof-bdcee29.cif,76
qmof-0d33b0c.cif,88
qmof-c3eb960.cif,68
qmof-ac16c28.cif,59
qmof-87ea5f9.cif,51
qmof-1b24ed6.cif,184
qmof-38fda8a.cif,116
qmof-09d5a30.cif,73
qmof-5e02587.cif,76
qmof-2959e3b.cif,61
qmof-d4b9a86.cif,40
qmof-b2fc53f.cif,68
qmof-1cc7f79.cif,56
qmof-6c4ca0b.cif,100
qmof-5a82cd3.cif,55
qmof-be46534.cif,102
qmof-936731e.cif,54
qmof-334c891.cif,92
qmof-c4a7ecd.cif,130
qmof-de4940a.cif,100
qmof-7101119.cif,82
qmof-272dfc1.cif,81
qmof-e0199d3.cif,58
qmof-82b4d64.cif,56
qmof-3afda5a.cif,96
qmof-0db880c.cif,108
qmof-b310fab.cif,62
qmof-27089ba.cif,96
qmof-8921493.cif,196
qmof-7b942a4.cif,140
qmof-c06b2a6.cif,128
qmof-c4c5c23.cif,121
qmof-35cbef3.cif,26
qmof-d3bbe4b.cif,136
qmof-932bf8b.cif,204
qmof-20628ef.cif,78
qmof-f3c4f21.cif,53
qmof-4a1cb0e.cif,116
qmof-64e197b.cif,50
qmof-8b97fc8.cif,120
qmof-50a10db.cif,180
qmof-24b5b8f.cif,84
qmof-b5e97c0.cif,58
qmof-98cdd63.cif,55
qmof-7aa85c3.cif,120
qmof-9e3b867.cif,64
qmof-ad36e2f.cif,134
qmof-021884d.cif,86
qmof-8a8bf9b.cif,102
qmof-5d93b3e.cif,50
qmof-98f7fae.cif,228
qmof-3832ef9.cif,142
qmof-3b8fbc7.cif,64
qmof-f61c02a.cif,42
qmof-1dddd27.cif,100
qmof-dc43527.cif,52
qmof-864bdcb.cif,58
qmof-3da8d8e.cif,60
qmof-3d08513.cif,60
qmof-6855f2e.cif,66
qmof-232c7dc.cif,100
qmof-8443b22.cif,142
qmof-d94e243.cif,56
qmof-24cd035.cif,66
qmof-d4eb674.cif,290
qmof-1eada0b.cif,219
qmof-ec871b5.cif,75
qmof-04cc501.cif,80
qmof-58181db.cif,50
qmof-1dc8075.cif,72
qmof-77b56e0.cif,54
qmof-f35365c.cif,116
qmof-790ac3d.cif,312
qmof-c10e296.cif,78
qmof-0cced71.cif,152
qmof-cee9997.cif,44
qmof-598b6ca.cif,220
qmof-c2f7da3.cif,366
qmof-2e034c5.cif,78
qmof-5d740ae.cif,90
qmof-8d4ecf8.cif,168
qmof-d520a51.cif,192
qmof-c946ba5.cif,28
qmof-f6baf18.cif,300
qmof-1784f7b.cif,186
qmof-a27f33e.cif,52
qmof-37fbf4b.cif,81
qmof-8f9b4a4.cif,27
qmof-4d203e9.cif,136
qmof-8533641.cif,82
qmof-b223836.cif,108
qmof-643a687.cif,48
qmof-2d57373.cif,88
qmof-36d7c8b.cif,94
qmof-b1b05e2.cif,88
qmof-1cb7973.cif,70
qmof-40ab8ad.cif,144
qmof-fcfab15.cif,106
qmof-6dd2dd5.cif,38
qmof-2665f66.cif,128
qmof-1b6e4f0.cif,124
qmof-099bbbc.cif,48
qmof-68178b9.cif,154
qmof-45ac375.cif,170
qmof-2fc7154.cif,73
qmof-1d27ba2.cif,183
qmof-4e05e99.cif,116
qmof-3d2f7b4.cif,154
qmof-f2c44d6.cif,100
qmof-30d0748.cif,72
qmof-918bad7.cif,192
qmof-9adcf1a.cif,53
qmof-a53daff.cif,74
qmof-90b10ec.cif,84
qmof-c094bf3.cif,88
qmof-555ae53.cif,34
qmof-d7b6a0d.cif,108
qmof-0e116bf.cif,94
qmof-77d8bc6.cif,144
qmof-102b244.cif,108
qmof-c42d76c.cif,88
qmof-4f9cb23.cif,100
qmof-eace0fc.cif,66
qmof-be1b28a.cif,80
qmof-528c187.cif,88
qmof-7cd9ebc.cif,392
qmof-8f052bd.cif,80
qmof-5edfb51.cif,144
qmof-da4ea81.cif,48
qmof-0efeac7.cif,46
qmof-664a625.cif,76
qmof-d6a31e5.cif,63
qmof-ad06ef4.cif,58
qmof-23af1a9.cif,56
qmof-4b36f84.cif,208
qmof-dbb3d5e.cif,108
qmof-48e9003.cif,92
qmof-0564294.cif,200
qmof-d94d3ca.cif,72
qmof-cdc4bef.cif,146
qmof-19ecdb0.cif,61
qmof-ff17c8e.cif,31
qmof-cd53be1.cif,174
qmof-17c16c7.cif,92
qmof-448a49a.cif,108
qmof-d5b7dd9.cif,176
qmof-40ec03b.cif,36
qmof-c0bc30d.cif,68
qmof-572f35a.cif,102
qmof-a2e38a3.cif,104
qmof-6c3e399.cif,108
qmof-eebc213.cif,113
qmof-5cb137b.cif,78
qmof-a4921a2.cif,96
qmof-920a29d.cif,96
qmof-ebf848f.cif,98
qmof-2fd45b1.cif,100
qmof-1ebe09b.cif,70
qmof-9dd2a8a.cif,50
qmof-232d4ab.cif,146
qmof-b09a392.cif,86
qmof-be6c3f5.cif,110
qmof-f7052f3.cif,104
qmof-8ce2f86.cif,82
qmof-dab305c.cif,144
qmof-b976080.cif,68
qmof-ac8711c.cif,248
qmof-1da7afa.cif,80
qmof-5bdf40a.cif,138
qmof-6eddd11.cif,110
qmof-7f3735a.cif,148
qmof-b696fc8.cif,38
qmof-3c1d573.cif,106
qmof-38ae9d1.cif,58
qmof-ce228b6.cif,176
qmof-8fd4a33.cif,58
qmof-49f5ae1.cif,34
qmof-e57e5bf.cif,133
qmof-ca6a000.cif,86
qmof-203b252.cif,88
qmof-0d9c8f1.cif,206
qmof-eebdff7.cif,100
qmof-c14118a.cif,92
qmof-3396210.cif,96
qmof-8895490.cif,128
qmof-c631f72.cif,96
qmof-a653a76.cif,90
qmof-f8c8bd4.cif,60
qmof-fc98c57.cif,120
qmof-0134f52.cif,138
qmof-ec80935.cif,46
qmof-4840cc5.cif,112
qmof-4c7d737.cif,66
qmof-75584ae.cif,160
qmof-852039c.cif,82
qmof-2cfeca5.cif,116
qmof-5017b88.cif,110
qmof-5dd6ad5.cif,92
qmof-9ecbb7a.cif,160
qmof-e5a7ed2.cif,156
qmof-8072339.cif,102
qmof-ab51834.cif,114
qmof-6ebffae.cif,82
qmof-df254df.cif,144
qmof-b54a192.cif,164
qmof-52d48cb.cif,46
qmof-f6f5670.cif,146
qmof-9564d97.cif,128
qmof-6734bdc.cif,82
qmof-7b9e8d1.cif,130
qmof-fc3f091.cif,172
qmof-6f72687.cif,82
qmof-81016e7.cif,92
qmof-6bb8058.cif,116
qmof-919c532.cif,178
qmof-73097c7.cif,62
qmof-5c8c5aa.cif,90
qmof-f06ce2a.cif,96
qmof-3b6a809.cif,88
qmof-510e27f.cif,104
qmof-bfd7979.cif,292
qmof-6259683.cif,82
qmof-b46c098.cif,54
qmof-8708a28.cif,58
qmof-1e0e02e.cif,54
qmof-40093f4.cif,96
qmof-4cf211c.cif,54
qmof-4765fb9.cif,68
qmof-92a9fd3.cif,100
qmof-1565c63.cif,90
qmof-3d43b5a.cif,144
qmof-46b588a.cif,220
qmof-50cbb92.cif,95
qmof-d083099.cif,78
qmof-66dc50d.cif,66
qmof-8ecbd8f.cif,90
qmof-8f2f198.cif,72
qmof-59b517c.cif,78
qmof-1205501.cif,328
qmof-53516e2.cif,176
qmof-3abd6b1.cif,146
qmof-af0b1e5.cif,120
qmof-41d6067.cif,84
qmof-06ce631.cif,168
qmof-6a2739d.cif,68
qmof-6210d13.cif,72
qmof-c3c6a53.cif,28
qmof-6077eac.cif,97
qmof-7e00a12.cif,88
qmof-a13712f.cif,90
qmof-35a415f.cif,148
qmof-02e0fb2.cif,110
qmof-bb1d395.cif,178
qmof-ec69c82.cif,108
qmof-a1ac8b7.cif,168
qmof-a4541ac.cif,82
qmof-cc7bad5.cif,296
qmof-fb3f045.cif,170
qmof-636fe16.cif,102
qmof-5fcd937.cif,160
qmof-47e3d9b.cif,74
qmof-0743acf.cif,144
qmof-c98c976.cif,33
qmof-a8294e1.cif,136
qmof-dfceed4.cif,48
qmof-9269a92.cif,98
qmof-6d62075.cif,184
qmof-f25c5a1.cif,124
qmof-344d33b.cif,182
qmof-d5e9981.cif,86
qmof-82179f8.cif,124
qmof-618d03c.cif,104
qmof-b18736d.cif,70
qmof-4628b51.cif,152
qmof-113f870.cif,70
qmof-260d2c2.cif,50
qmof-a9b0e38.cif,100
qmof-68a928b.cif,76
qmof-e29f3d6.cif,56
qmof-9d25bea.cif,98
qmof-9352463.cif,124
qmof-15bd34b.cif,86
qmof-c218ed4.cif,114
qmof-fee5c86.cif,304
qmof-250bcfe.cif,178
qmof-ef7a4cd.cif,70
qmof-0507e96.cif,156
qmof-535286a.cif,154
qmof-77aef10.cif,124
qmof-cfd2beb.cif,92
qmof-137f122.cif,52
qmof-8797c78.cif,114
qmof-4f8d0a9.cif,46
qmof-96ee4f0.cif,76
qmof-06edf50.cif,218
qmof-fd7b5c4.cif,186
qmof-80cb026.cif,76
qmof-7e5cbc5.cif,106
qmof-882e6a8.cif,80
qmof-527e32e.cif,112
qmof-6e5e86e.cif,236
qmof-531c126.cif,40
qmof-c4620a9.cif,156
qmof-8363535.cif,62
qmof-c374ef1.cif,152
qmof-0ae6bd2.cif,36
qmof-c9f0a33.cif,58
qmof-3dc9ab6.cif,64
qmof-aa6858c.cif,92
qmof-02c4706.cif,80
qmof-a12f9c6.cif,184
qmof-d08e9e3.cif,50
qmof-f9d75da.cif,408
qmof-53701e5.cif,95
qmof-925845d.cif,142
qmof-1c4f825.cif,68
qmof-4f006f9.cif,56
qmof-858bc51.cif,48
qmof-133c36e.cif,92
qmof-9a88589.cif,86
qmof-1743e6b.cif,110
qmof-b94dde1.cif,166
qmof-ea6c0f9.cif,68
qmof-07ef212.cif,52
qmof-4213381.cif,134
qmof-a328797.cif,56
qmof-5a58afb.cif,88
qmof-3a9ad54.cif,50
qmof-482fb0c.cif,34
qmof-54ee0dd.cif,139
qmof-f9f0858.cif,40
qmof-33a1180.cif,36
qmof-3447be9.cif,26
qmof-2ad2677.cif,76
qmof-cf9e198.cif,156
qmof-b3bf417.cif,132
qmof-300cfb8.cif,132
qmof-b3dc886.cif,84
qmof-2c19356.cif,96
qmof-137c759.cif,72
qmof-299e646.cif,90
qmof-d0d01da.cif,146
qmof-78e7cf2.cif,180
qmof-27afebe.cif,48
qmof-9e74cf8.cif,88
qmof-922a70e.cif,144
qmof-5c0fddb.cif,116
qmof-f3e35fe.cif,114
qmof-76513ab.cif,134
qmof-284b001.cif,112
qmof-767dd1d.cif,64
qmof-37a5c0c.cif,62
qmof-8d258c7.cif,213
qmof-d9a330a.cif,95
qmof-e577f8a.cif,210
qmof-3acbc0c.cif,184
qmof-bcd74e7.cif,104
qmof-f5c9d76.cif,60
qmof-433f472.cif,148
qmof-5afdf29.cif,82
qmof-8db7ba0.cif,54
qmof-641e42c.cif,76
qmof-caca351.cif,74
qmof-84ddd74.cif,154
qmof-b23782e.cif,70
qmof-27a9cc4.cif,44
qmof-d092156.cif,51
qmof-1634ed9.cif,46
qmof-2b351d2.cif,96
qmof-8d91789.cif,164
qmof-e46920d.cif,48
qmof-f198a27.cif,204
qmof-50fed09.cif,84
qmof-ae94ce0.cif,88
qmof-9dedbbd.cif,68
qmof-1a369ba.cif,62
qmof-57458e8.cif,38
qmof-debf6ac.cif,86
qmof-dbcabd3.cif,28
qmof-d932d4d.cif,142
qmof-642ab74.cif,59
qmof-e4f98a0.cif,264
qmof-13cca29.cif,312
qmof-9dd5660.cif,124
qmof-bf397c9.cif,56
qmof-8fdee46.cif,220
qmof-770f91b.cif,52
qmof-19945d1.cif,156
qmof-e010c6c.cif,128
qmof-641f68d.cif,306
qmof-7ef4a0e.cif,104
qmof-8b6e0cd.cif,124
qmof-f57bb3b.cif,65
qmof-da90427.cif,120
qmof-f944e8f.cif,48
qmof-20f768b.cif,92
qmof-4324443.cif,68
qmof-a3a2ba3.cif,128
qmof-e9c8a7c.cif,180
qmof-e7c11cf.cif,50
qmof-9556813.cif,144
qmof-c3b4381.cif,94
qmof-505832b.cif,132
qmof-d5e3f1f.cif,41
qmof-1478a84.cif,76
qmof-730d513.cif,104
qmof-a1630ed.cif,78
qmof-f02d3e0.cif,84
qmof-87aed19.cif,190
qmof-81c8796.cif,70
qmof-f66185a.cif,98
qmof-ba5cb75.cif,120
qmof-ed02e1b.cif,130
qmof-0a8808d.cif,114
qmof-f3a3d8a.cif,38
qmof-8aa53db.cif,68
qmof-c767d72.cif,80
qmof-6914ac9.cif,28
qmof-810a1c3.cif,92
qmof-e5e6b69.cif,130
qmof-47f264b.cif,100
qmof-0f66924.cif,60
qmof-b94f35d.cif,236
qmof-cc3dd63.cif,62
qmof-a14eac3.cif,72
qmof-b3af55f.cif,68
qmof-051e7b6.cif,99
qmof-3ce92c0.cif,82
qmof-c46c71e.cif,78
qmof-9085c0a.cif,136
qmof-39f4852.cif,68
qmof-d52189a.cif,168
qmof-169186c.cif,46
qmof-313a301.cif,67
qmof-be62b7d.cif,76
qmof-2c36a33.cif,78
qmof-1041602.cif,150
qmof-1d52e5c.cif,74
qmof-f842c12.cif,124
qmof-91a02c3.cif,124
qmof-67b74c4.cif,108
qmof-cc6a37f.cif,64
qmof-de867ae.cif,160
qmof-8af78c6.cif,74
qmof-5ab6b28.cif,84
qmof-8860d10.cif,146
qmof-70ea512.cif,146
qmof-94eb142.cif,80
qmof-5742e24.cif,76
qmof-390a016.cif,228
qmof-d108947.cif,51
qmof-f96785a.cif,92
qmof-295bfb2.cif,256
qmof-6c0ffdd.cif,114
qmof-6266526.cif,88
qmof-26ca78e.cif,150
qmof-8a869bf.cif,126
qmof-1647c66.cif,116
qmof-a2b6d91.cif,100
qmof-b32c7d2.cif,36
qmof-8a4f36f.cif,80
qmof-74ec878.cif,98
qmof-d111cc6.cif,66
qmof-3ab376e.cif,70
qmof-503102f.cif,264
qmof-4a015d8.cif,124
qmof-8f1ddfa.cif,84
qmof-dd9c7fb.cif,180
qmof-8a963fe.cif,128
qmof-e5b19b5.cif,158
qmof-49bc51b.cif,60
qmof-dc05a49.cif,92
qmof-c207cf7.cif,58
qmof-6f67857.cif,74
qmof-2eb4f02.cif,72
qmof-a569078.cif,34
qmof-dbfc0f0.cif,90
qmof-3c02628.cif,324
qmof-49b3901.cif,88
qmof-a0be11a.cif,44
qmof-fbe705d.cif,188
qmof-e8e4dc5.cif,66
qmof-ae979f1.cif,156
qmof-cfcb5ed.cif,84
qmof-afe4fbb.cif,120
qmof-0f4d4bb.cif,94
qmof-02b1fc1.cif,36
qmof-572876c.cif,476
qmof-5029b9d.cif,65
qmof-b5fc2ca.cif,137
qmof-1702f8c.cif,74
qmof-79de66a.cif,76
qmof-0b0f0b1.cif,60
qmof-0c8a25d.cif,140
qmof-b2ea3a6.cif,148
qmof-f4d0dfc.cif,59
qmof-50a1922.cif,109
qmof-6956373.cif,68
qmof-d3de6ba.cif,184
qmof-3672a79.cif,140
qmof-c152043.cif,98
qmof-b839d0c.cif,56
qmof-2a6d3cc.cif,84
qmof-e0986d0.cif,74
qmof-ad3b37b.cif,124
qmof-070d551.cif,123
qmof-80c7415.cif,372
qmof-67f79ac.cif,62
qmof-03d685b.cif,82
qmof-1fbdf30.cif,68
qmof-7e6dc97.cif,314
qmof-3a4eae0.cif,96
qmof-a8304b6.cif,228
qmof-111ce53.cif,123
qmof-d68f170.cif,134
qmof-477bf52.cif,152
qmof-4e0e15f.cif,72
qmof-04c8310.cif,114
qmof-8797c0d.cif,180
qmof-0221d3d.cif,234
qmof-477ac56.cif,109
qmof-7b81e21.cif,67
qmof-7d6715f.cif,90
qmof-2454337.cif,89
qmof-4e6ad11.cif,130
qmof-47c6a17.cif,168
qmof-32ac742.cif,46
qmof-1cf625b.cif,28
qmof-56ace0f.cif,84
qmof-e8bfbcc.cif,132
qmof-5ec3d0d.cif,80
qmof-7cb4137.cif,72
qmof-b8cc0aa.cif,98
qmof-e79aee6.cif,60
qmof-7c33b5f.cif,110
qmof-2ea6610.cif,49
qmof-42dbbc2.cif,71
qmof-da91702.cif,196
qmof-7acc00d.cif,78
qmof-2acdb6d.cif,50
qmof-765402f.cif,102
qmof-15c9789.cif,154
qmof-20874c7.cif,186
qmof-a862f97.cif,90
qmof-7bc1e4e.cif,74
qmof-3ea18fa.cif,152
qmof-40713e8.cif,177
qmof-f6990bf.cif,62
qmof-4c0d455.cif,90
qmof-e9a379a.cif,25
qmof-74f0957.cif,120
qmof-0340fcc.cif,92
qmof-8491c7f.cif,48
qmof-948ab1b.cif,144
qmof-b3a7c11.cif,156
qmof-dd09d8f.cif,72
qmof-69cecc3.cif,98
qmof-cad88a0.cif,60
qmof-0f3bfc7.cif,68
qmof-870a873.cif,128
qmof-b3361a6.cif,148
qmof-90232dc.cif,104
qmof-2ca16aa.cif,24
qmof-5eac041.cif,88
qmof-b998381.cif,190
qmof-4cdc080.cif,66
qmof-7916e8d.cif,166
qmof-6f21ecc.cif,132
qmof-f44b97c.cif,132
qmof-ad0c625.cif,160
qmof-eab0f8a.cif,54
qmof-5226456.cif,94
qmof-9344e10.cif,104
qmof-d4b0dbe.cif,150
qmof-da71b94.cif,104
qmof-4060ec8.cif,50
qmof-7f7d8dd.cif,80
qmof-66d7aed.cif,126
qmof-fda4509.cif,70
qmof-3742f27.cif,38
qmof-8e8295c.cif,140
qmof-229c7a4.cif,110
qmof-ba1bd18.cif,174
qmof-b8ce526.cif,234
qmof-326f778.cif,80
qmof-5ad4ee3.cif,72
qmof-d91e33b.cif,62
qmof-ea9f3ea.cif,54
qmof-ec9d083.cif,110
qmof-2e1bdda.cif,100
qmof-d238a9a.cif,192
qmof-aa9cbff.cif,36
qmof-ac12371.cif,162
qmof-4e9433e.cif,136
qmof-1af2219.cif,66
qmof-06fdc4b.cif,126
qmof-2f6a6a9.cif,276
qmof-f5464fc.cif,96
qmof-da36c6b.cif,63
qmof-92dca89.cif,114
qmof-a7b0d73.cif,118
qmof-9fc2616.cif,104
qmof-c0af75c.cif,112
qmof-46faaa0.cif,46
qmof-77349f4.cif,204
qmof-3c6146b.cif,96
qmof-ac0835b.cif,320
qmof-f3bfe99.cif,134
qmof-16097f7.cif,110
qmof-7cb301f.cif,264
qmof-24f41f3.cif,114
qmof-3e43357.cif,142
qmof-9c2a24b.cif,216
qmof-300c221.cif,106
qmof-2fd7be7.cif,192
qmof-d4a767d.cif,48
qmof-d690c9a.cif,92
qmof-0cfa193.cif,108
qmof-8b0680e.cif,112
qmof-94148b4.cif,188
